Date,High,Low,Open,Close,Volume,Adj Close
2018-01-10,82.79000091552734,80.4800033569336,82.73999786376953,82.36000061035156,1056900.0,74.14683532714844
2018-01-11,83.16000366210938,82.13999938964844,82.37999725341797,82.25,838400.0,74.04779815673828
2018-01-12,82.29000091552734,81.36000061035156,82.27999877929688,82.25,835100.0,74.04779815673828
2018-01-16,84.11000061035156,82.36000061035156,82.36000061035156,82.70999908447266,882500.0,74.46192169189453
2018-01-17,84.04000091552734,82.87999725341797,83.02999877929688,83.45999908447266,1169300.0,75.13712310791016
2018-01-18,83.45999908447266,82.12999725341797,83.45999908447266,82.69999694824219,1083100.0,74.45291900634766
2018-01-19,83.6500015258789,82.54000091552734,82.79000091552734,83.63999938964844,1020200.0,75.2991943359375
2018-01-22,85.43000030517578,83.33000183105469,83.80000305175781,85.1500015258789,1252400.0,76.6585922241211
2018-01-23,87.04000091552734,85.12999725341797,85.37999725341797,86.72000122070312,1231100.0,78.0720443725586
2018-01-24,86.98999786376953,85.06999969482422,86.69000244140625,85.54000091552734,808700.0,77.00971221923828
2018-01-25,85.30000305175781,84.23999786376953,85.22000122070312,85.0,865000.0,76.5235595703125
2018-01-26,85.25,83.77999877929688,85.25,84.20999908447266,1022600.0,75.81233978271484
2018-01-29,83.91000366210938,82.33999633789062,83.91000366210938,82.79000091552734,1210500.0,74.53395080566406
2018-01-30,83.29000091552734,81.66000366210938,82.31999969482422,82.91000366210938,1009900.0,74.64199829101562
2018-01-31,83.88999938964844,82.72000122070312,82.94000244140625,83.4800033569336,4801600.0,75.15514373779297
2018-02-01,83.54000091552734,81.72000122070312,83.54000091552734,82.05999755859375,1202900.0,73.87674713134766
2018-02-02,82.55000305175781,80.6500015258789,81.5999984741211,81.83999633789062,1219500.0,73.67868041992188
2018-02-05,82.13999938964844,78.91999816894531,81.31999969482422,79.87000274658203,1111800.0,71.90514373779297
2018-02-06,80.88999938964844,77.5999984741211,79.05999755859375,79.7300033569336,1321000.0,71.77911376953125
2018-02-07,81.0999984741211,79.27999877929688,79.5199966430664,80.41999816894531,1103100.0,72.40027618408203
2018-02-08,80.5999984741211,77.52999877929688,80.25,77.55999755859375,1216400.0,69.82550048828125
2018-02-09,81.0999984741211,77.62999725341797,78.16999816894531,80.38999938964844,2314900.0,72.373291015625
2018-02-12,81.08999633789062,78.61000061035156,80.66999816894531,80.80000305175781,1196400.0,72.74239349365234
2018-02-13,83.0199966430664,80.72000122070312,80.80000305175781,82.58000183105469,971600.0,74.34489440917969
2018-02-14,81.66999816894531,80.18000030517578,81.45999908447266,81.13999938964844,1056900.0,73.04849243164062
2018-02-15,82.87000274658203,81.44999694824219,81.70999908447266,82.51000213623047,1124800.0,74.28187561035156
2018-02-16,83.16000366210938,81.37000274658203,82.37000274658203,82.19999694824219,1212000.0,74.00277709960938
2018-02-20,82.48999786376953,80.61000061035156,82.0,80.75,1226600.0,72.69738006591797
2018-02-21,86.0,81.4000015258789,82.62999725341797,81.5,2656900.0,73.37258911132812
2018-02-22,84.70999908447266,80.18000030517578,81.7699966430664,84.43000030517578,1446600.0,76.01040649414062
2018-02-23,86.62999725341797,84.43000030517578,84.91000366210938,86.5999984741211,959100.0,77.96400451660156
2018-02-26,87.79000091552734,86.36000061035156,87.11000061035156,86.66000366210938,1326600.0,78.01802062988281
2018-02-27,87.23999786376953,84.87000274658203,86.86000061035156,84.87999725341797,974400.0,76.41552734375
2018-02-28,86.55000305175781,84.80000305175781,85.36000061035156,85.05000305175781,1953900.0,76.5685806274414
2018-03-01,86.86000061035156,85.0199966430664,85.12000274658203,85.86000061035156,975100.0,77.29780578613281
2018-03-02,86.30000305175781,84.16999816894531,85.87999725341797,85.05000305175781,843900.0,76.5685806274414
2018-03-05,87.0199966430664,84.63999938964844,84.63999938964844,86.22000122070312,869400.0,77.62188720703125
2018-03-06,86.58999633789062,84.75,85.98999786376953,86.25,703600.0,77.64891052246094
2018-03-07,86.87000274658203,85.7300033569336,86.12000274658203,86.19000244140625,647000.0,77.59488677978516
2018-03-08,87.12999725341797,85.7300033569336,86.18000030517578,87.05000305175781,576700.0,78.36913299560547
2018-03-09,88.19000244140625,86.62999725341797,87.48999786376953,88.19000244140625,730100.0,79.39546203613281
2018-03-12,88.4800033569336,87.29000091552734,88.26000213623047,87.55999755859375,1119200.0,78.82828521728516
2018-03-13,88.23999786376953,87.13999938964844,87.77999877929688,87.91000366210938,1716000.0,79.14337158203125
2018-03-14,87.47000122070312,85.81999969482422,87.33999633789062,86.16000366210938,1029800.0,78.26229095458984
2018-03-15,86.47000122070312,85.63999938964844,85.93000030517578,86.2300033569336,925700.0,78.32587432861328
2018-03-16,86.27999877929688,85.69999694824219,85.95999908447266,85.9800033569336,1650400.0,78.09878540039062
2018-03-19,86.0199966430664,84.37999725341797,85.9800033569336,85.0999984741211,1343400.0,77.29944610595703
2018-03-20,86.16999816894531,84.98999786376953,85.33999633789062,85.5199966430664,920300.0,77.68093872070312
2018-03-21,86.13999938964844,84.45999908447266,85.43000030517578,85.19000244140625,834600.0,77.38119506835938
2018-03-22,85.7300033569336,84.2300033569336,85.18000030517578,84.30999755859375,973800.0,76.58184051513672
2018-03-23,84.69999694824219,82.80000305175781,84.11000061035156,82.9800033569336,868800.0,75.373779296875
2018-03-26,84.55999755859375,82.87000274658203,83.66999816894531,84.36000061035156,1378300.0,76.62726593017578
2018-03-27,86.66999816894531,83.44999694824219,84.37000274658203,85.55000305175781,1217000.0,77.70819854736328
2018-03-28,87.80000305175781,85.68000030517578,85.97000122070312,87.36000061035156,1135900.0,79.35227966308594
2018-03-29,87.7300033569336,85.73999786376953,87.16000366210938,87.36000061035156,1180000.0,79.35227966308594
2018-04-02,87.56999969482422,84.9800033569336,87.48999786376953,85.76000213623047,935400.0,77.89895629882812
2018-04-03,87.08000183105469,84.7300033569336,85.81999969482422,86.45999908447266,770800.0,78.53477478027344
2018-04-04,88.18000030517578,85.94000244140625,86.11000061035156,87.69999694824219,956600.0,79.6611099243164
2018-04-05,87.93000030517578,86.08000183105469,87.80000305175781,87.77999877929688,1071300.0,79.7337875366211
2018-04-06,88.3499984741211,86.58000183105469,87.8499984741211,86.81999969482422,598200.0,78.86178588867188
2018-04-09,87.52999877929688,86.7699966430664,86.80000305175781,86.87000274658203,683000.0,78.90721130371094
2018-04-10,88.18000030517578,86.66000366210938,87.26000213623047,87.58000183105469,731200.0,79.5521240234375
2018-04-11,87.94999694824219,86.75,87.47000122070312,87.4800033569336,1173600.0,79.46128845214844
2018-04-12,87.55999755859375,84.93000030517578,87.55999755859375,85.48999786376953,861000.0,77.65370178222656
2018-04-13,87.16999816894531,85.51000213623047,86.05999755859375,87.08000183105469,787300.0,79.09794616699219
2018-04-16,87.94000244140625,86.73999786376953,87.25,87.3499984741211,653000.0,79.34320068359375
2018-04-17,89.58999633789062,87.45999908447266,87.55000305175781,89.12999725341797,1013700.0,80.96005249023438
2018-04-18,89.62000274658203,88.81999969482422,89.13999938964844,89.55999755859375,968200.0,81.35062408447266
2018-04-19,89.25,86.75,89.25,87.4000015258789,948600.0,79.38861083984375
2018-04-20,87.61000061035156,85.88999938964844,87.51000213623047,86.08999633789062,738700.0,78.19869232177734
2018-04-23,86.66999816894531,85.5,86.16000366210938,85.91000366210938,612500.0,78.03519439697266
2018-04-24,87.05999755859375,85.7699966430664,86.13999938964844,86.69999694824219,651600.0,78.75277709960938
2018-04-25,86.87000274658203,85.6500015258789,86.38999938964844,86.27999877929688,616700.0,78.37127685546875
2018-04-26,89.0999984741211,86.51000213623047,86.51000213623047,88.47000122070312,1058200.0,80.36054229736328
2018-04-27,90.04000091552734,88.12999725341797,88.19000244140625,89.7699966430664,658300.0,81.54136657714844
2018-04-30,90.4000015258789,89.11000061035156,90.16999816894531,89.58999633789062,765000.0,81.37787628173828
2018-05-01,90.56999969482422,89.63999938964844,89.66000366210938,90.41000366210938,1327200.0,82.12271881103516
2018-05-02,90.95999908447266,87.69000244140625,88.98999786376953,89.55999755859375,1472800.0,81.35062408447266
2018-05-03,92.1500015258789,89.25,89.94000244140625,91.73999786376953,1967000.0,83.33079528808594
2018-05-04,92.31999969482422,91.05999755859375,91.58000183105469,92.19000244140625,873600.0,83.73954772949219
2018-05-07,93.54000091552734,91.8499984741211,92.30999755859375,93.44000244140625,803100.0,84.87498474121094
2018-05-08,93.94999694824219,92.41000366210938,93.66999816894531,93.52999877929688,781700.0,84.95671844482422
2018-05-09,94.36000061035156,93.4800033569336,94.0,94.30999755859375,482800.0,85.66521453857422
2018-05-10,95.37999725341797,94.52999877929688,94.94999694824219,95.16000366210938,590300.0,86.43731689453125
2018-05-11,95.95999908447266,95.0199966430664,95.41999816894531,95.25,794600.0,86.5190658569336
2018-05-14,95.16999816894531,93.72000122070312,95.1500015258789,94.33999633789062,819900.0,85.69246673583984
2018-05-15,93.88999938964844,92.1500015258789,93.88999938964844,92.5199966430664,1055400.0,84.03929901123047
2018-05-16,92.88999938964844,91.7300033569336,92.7300033569336,92.19000244140625,775200.0,83.73954772949219
2018-05-17,92.41999816894531,91.62999725341797,92.08999633789062,92.0199966430664,549200.0,83.58512115478516
2018-05-18,92.33000183105469,91.25,91.9800033569336,91.9800033569336,563600.0,83.54879760742188
2018-05-21,93.11000061035156,91.66999816894531,92.31999969482422,92.9800033569336,676100.0,84.45713806152344
2018-05-22,93.30999755859375,92.05000305175781,92.8499984741211,92.58000183105469,944600.0,84.09380340576172
2018-05-23,94.23999786376953,92.73999786376953,92.86000061035156,93.73999786376953,1114800.0,85.1474609375
2018-05-24,95.11000061035156,93.41999816894531,93.69000244140625,95.0999984741211,1404900.0,86.3828125
2018-05-25,96.18000030517578,94.93000030517578,95.23999786376953,95.1500015258789,868100.0,86.42822265625
2018-05-29,96.18000030517578,94.62000274658203,94.93000030517578,95.6500015258789,1160800.0,86.88238525390625
2018-05-30,97.33999633789062,94.66999816894531,95.30000305175781,96.94000244140625,684900.0,88.05416107177734
2018-05-31,96.81999969482422,95.94000244140625,96.80000305175781,96.25,1017500.0,87.42739868164062
2018-06-01,96.62999725341797,95.5199966430664,96.48999786376953,96.61000061035156,603300.0,87.75440216064453
2018-06-04,98.94999694824219,96.7300033569336,97.19999694824219,98.83000183105469,896500.0,89.7708969116211
2018-06-05,99.55999755859375,97.62000274658203,98.87999725341797,97.66999816894531,1063200.0,88.71723175048828
2018-06-06,98.2300033569336,97.19000244140625,97.20999908447266,97.48999786376953,995200.0,88.55374145507812
